Stimulus_ext,Bias_ext,PC_ext,Stimulus_int,Bias_int,PC_int,AA,AB,BA,BB,ID,session_id
1.6397125744370893,0.2194811994457069,3.179537606629977,-0.0071338249511684135,0.02643992859974538,-0.0009661590053759075,-1.4270807553548452,-0.27444808816042937,-14.034620756817096,-8.032335203245246e-07,1,2
2.5101978558780256,-0.14033045237877928,3.5317772507641543,0.02593314068592971,0.035660149464016105,0.010973362650058958,-27.619520504260514,-1.0114131754340291e-12,-34.68770366819971,-5.551115123125785e-16,1,3
1.2592391117663781,0.3194935699915046,3.495296076056448,-0.3261141240172918,0.3261068175130083,4.3654631398866255e-05,-19.835788376705555,-2.4289945639934034e-09,-15.815946973808538,-1.35276242587062e-07,1,4
2.1281265589103464,-0.18651410851901237,1.3815191025979021,-0.485136467145878,0.5077634746221645,1.7107536850415361,-0.059820558760856096,-2.846167064812061,-3.0296481473424737,-0.04953971817284013,2,2
1.8139981144958794,-0.15975368605115073,0.7644247746841347,-0.682737051592174,-0.4837790509471021,1.9714353138963838,-0.062079813022120484,-2.81021374736617,-3.245009890482313,-0.039747758116027126,2,3
3.1092148837676605,0.33802103316529275,1.067153728078785,-0.9249220875064255,-0.0573634487327853,1.8880651840212774,-0.04110134551428865,-3.212194705831431,-3.5323142763099287,-0.02967309862216007,2,4
3.6666000179157208,-0.9161636681497052,1.8137668763725188,-1.2720669503758681,0.48171201775418077,2.0991838765225945,-0.02820655385819305,-3.582271048466851,-2.1829045434455208,-0.1195875448983335,3,2
2.3969758153274277,0.9482210071773073,2.1295025520059507,0.32544877834882857,-1.1896872065372577,2.3935587465150405,-0.008515724931563369,-4.770095673566864,-4.063486037556046,-0.017338438839637222,3,3
2.3710449401581064,0.20704903252577775,1.651953386255022,-0.3023537539464241,0.06404162513026777,3.064330530424707,-0.05110989948565555,-2.999223182367641,-3.3773868546503083,-0.034732802618285125,3,4
2.517201507846675,-0.128012885567085,1.4025383418856943,-0.322597438255302,-0.10204989143124013,2.4467785863630875,-0.0197294940191909,-3.9354891327177386,-4.797152294438207,-0.008287462694975675,5,2
0.66575771221319,0.15854499439360664,1.8030828625774582,0.024357823487221892,0.01842009840220886,0.0348899751858209,-5.034100123901979,-0.006533351461494921,-8.005113326538336,-0.00033380738348618816,5,3
0.5145867779505966,0.26019444012016996,2.2659589385702876,0.002166504891918545,0.0016259805511221227,0.002620659706147048,-4.794835667601693,-0.00830676396335295,-9.006415673236424,-0.00012262810003148354,5,4
3.347562864185347,0.2593696008573007,1.127110009357658,-0.7572995944853432,-0.0065788642471265564,0.7883113576376903,-0.01188379063126963,-4.438515950204809,-1.87869332814873,-0.16580623415043966,9,2
4.189913989950838,-0.1366282498790312,0.899924881222475,-0.9558451004284062,0.25715308051752733,1.534145156176976,-0.10650611950084715,-2.29233329174106,-1.187006603067702,-0.36403522648793474,9,3
3.414920251442449,0.11121665107432704,1.1168011172814103,-0.8420346184856311,0.20672035236922534,1.6495137966540634,-0.038494246941433864,-3.2764318612196046,-2.1425796154763947,-0.12482849283500841,9,4
2.302971001140477,-0.30371263815587124,1.4899334205235435,-0.767111858685348,0.09354543888573888,1.2419341856829254,-0.11495183327803972,-2.2201674765062536,-1.2251603735733658,-0.3477302007384944,10,2
2.238119078072785,-0.42613840791722424,1.7573424912455298,0.11325979061243616,-0.09759189284056395,0.9236464715735587,-0.021741668678821876,-3.8393757826562283,-3.155006218946956,-0.04357383551763883,10,3
1.8043669233617414,-0.1683091323573915,0.7740508032765833,0.06449325234986737,-0.28909167794823654,1.4504675019447002,-0.008015541731301984,-4.83037799935178,-4.166044872286452,-0.015635090296862823,10,4
2.0676600915333987,0.03129200910483331,1.6460617222871685,0.10579343805439154,0.05423903430757733,2.504973871388615,-0.03586629094719261,-3.3458369418578497,-4.536997738785672,-0.010763215203716217,11,2
1.573598246860899,0.8094088819488147,1.847503047105944,-0.23372234414014662,-0.12290719171292942,2.8013587835107594,-0.13977242973804227,-2.0368120143190627,-3.1805689046205265,-0.04245040672464379,11,3
0.031591164235428855,0.057037401105031,2.6515826212817255,0.019653918501425977,0.013709507096731537,0.009038167754345877,-23.601772510131966,-5.621847432182677e-11,-9.002909809608424,-0.0001230587984246467,11,4
0.04714277544553584,-0.3314612420969488,2.045334160908587,-0.0745664118467655,0.39537816893845984,0.10499151071613244,-3.542491703239821,-0.029368178617751078,-4.4658777193062615,-0.01156117588730551,13,2
0.4781679822912357,-0.34077411582783496,2.5048065990505277,0.3658142252800708,0.3224939655483956,0.03763063791934796,-8.321199334083886,-0.000243333489719569,-5.750511771952144,-0.0031862229769214876,13,3
0.39530425758072174,0.04785513281843959,2.6454817154917123,-0.11239877072543136,-0.4104798203048107,0.48453137506279265,-0.10596228565442799,-2.2971853969038443,-4.863796173073684,-0.007751079642944057,13,4
0.5645038664708152,-0.6042510539068836,0.9914098801650454,0.20762527977221573,0.7229975955348374,1.2348846033944905,-0.6013111387740203,-0.7942778532944654,-1.4515736638214896,-0.2668361250446027,14,2
1.758140070745534,-0.10266770269805767,1.069093304438435,-1.342513338319196,-0.0062358104000949975,1.6836963665926972,-0.38414782607457515,-1.1426605621471568,-1.7339619737247713,-0.19429301366482182,14,3
1.3896796687111266,0.3790252589937071,1.217818358489632,-0.7737510307148621,-0.044820127552740945,1.3811872485043486,-0.13350499785639564,-2.079626324566444,-2.6277227610111207,-0.07498520667395692,14,4
1.8549093265113232,-0.29353363102318475,1.8979157527009218,0.09566128393745688,0.8019021078302073,1.7704356595837925,-0.0847127843814132,-2.510546150917476,-2.2584504304643818,-0.11038680233642065,15,2
2.0632533374677844,0.0265396585012599,1.593245618986448,-0.49482606477531693,0.6836216449584386,2.0607473963759975,-0.16016159253961762,-1.9105842223666676,-1.965250687642517,-0.15096331316400985,15,3
0.647871780077615,0.7067958997205646,1.353887535931676,-1.373792907710622,-0.3636666973149377,1.8252584851182776,-0.05660695101589261,-2.8997934564640753,-2.622833158607838,-0.07536695645971998,15,4
2.0350560516193084,-0.6667796769802276,2.7453670426615493,0.19555419015612246,0.39340245179930877,0.0398241360674868,-12.827120587646434,-2.686908600791742e-06,-12.010544782046006,-6.079781852250834e-06,16,2
3.1537742438253997,-0.24923518132916167,2.3719446377296687,-0.094142110341484,1.198906242301284,1.6109635776430107,-0.006757408628996044,-5.000492603034373,-2.3512958212845363,-0.10009182059552868,16,3
3.1190364478168764,0.0005680158255962488,2.166686118670599,-0.5725608836376959,-0.5943009753014415,2.98087991482157,-0.01861715624207253,-3.992965881344976,-3.363079296351361,-0.03524223961768543,16,4
1.8693903022730471,-0.16018729920643748,1.4205872807042532,-0.4734857074538689,0.06970766622673669,1.1559870426187095,-0.0705797298531368,-2.6860945993840044,-1.2552445417830775,-0.3354813290402731,17,2
2.03304754039647,-0.1607806341501794,1.539128182605735,-0.3992763605901585,0.5699958642794751,1.2083602389727852,-0.05725244137052562,-2.8887746410942894,-0.9029427720132593,-0.5198242849219668,17,3
1.2306822539577897,-0.4400695914212661,1.1675519328612392,0.555722770936538,0.6738283372610494,1.6281490346064469,-0.19362949620649283,-1.7370618126270405,-1.7871445306923675,-0.18324710573519823,17,4
3.4176204515482764,-0.04857200834080319,0.6752369294229366,0.8453260192837883,-0.507510082852105,0.4878900674896112,-0.004288389564314141,-5.4539874379738675,-4.416857373778367,-0.012145570605010184,18,2
2.5611316683150878,-0.46293401549285496,0.7880051213416982,0.003703350434316943,0.029729464557871822,-0.12001743651498463,-3.7926738123841735e-06,-12.482441192505247,-1.1011730922481957,-0.4041871612703595,18,3
3.0145129362903966,-0.683626696642779,1.0270757031700448,1.3551038494682235,-0.8536612883963339,0.9921828010449228,-1.8209470723868027e-07,-15.518739005680066,-5.301274466666509,-0.004997704083350352,18,4
2.6206840631134467,0.8388513340968461,2.1015511578288697,-0.9269496652284854,-0.06754440851425321,2.071673936252377,-0.016101110930099086,-4.136906761083883,-3.1432277809475497,-0.04410165395946781,21,2
1.4018796588980114,0.10657223390002972,1.5655973664230944,-1.0140964877878844,-0.22898759585093748,2.1591725900207903,-0.31851704984407436,-1.2991141537936997,-1.8261030512815317,-0.17559214318549057,21,3
