Input_Param,Recovered_Param
5.0,4.371033310652675
4.9393939393939394,4.650482832292645
4.878787878787879,4.577123970571862
4.818181818181818,4.423817967446884
4.757575757575758,4.453123433790151
4.696969696969697,4.503527303418046
4.636363636363637,4.0127202911056665
4.575757575757576,4.537433756384178
4.515151515151516,4.024685792049429
4.454545454545455,4.4569643078448875
4.393939393939394,4.147469436554964
4.333333333333333,3.925212307594254
4.2727272727272725,4.812420464653853
4.212121212121212,4.548162317269636
4.151515151515151,3.597328542332779
4.090909090909091,3.8299652726262083
4.03030303030303,3.3421152685067295
3.9696969696969697,3.4753899641766433
3.909090909090909,3.5863164970851416
3.8484848484848486,3.5543837831513088
3.787878787878788,3.5929508239646317
3.7272727272727275,3.395207360674165
3.6666666666666665,3.8667315653369996
3.606060606060606,3.3408088280214643
3.5454545454545454,3.3441020387655405
3.484848484848485,3.4359576171444917
3.4242424242424243,3.3119721897458243
3.3636363636363633,3.0241343197265076
3.3030303030303028,3.251289476732875
3.242424242424242,2.978287160146975
3.1818181818181817,2.831185805569093
3.121212121212121,3.264690981694941
3.0606060606060606,2.814621864571298
3.0,2.7741767934791564
2.9393939393939394,3.116282113901148
2.878787878787879,2.7127426217290265
2.8181818181818183,2.5860561045688946
2.7575757575757573,2.630659410221213
2.696969696969697,2.8239114773776657
2.6363636363636362,2.510222697107203
2.5757575757575757,2.7518715900965223
2.515151515151515,2.3839482507230123
2.4545454545454546,2.359280105167117
2.393939393939394,2.242577185494276
2.333333333333333,2.067346759878519
2.2727272727272725,2.4062723898928198
2.212121212121212,0.7972604329034251
2.1515151515151514,2.0772872853348336
2.090909090909091,1.9715978553526714
2.0303030303030303,1.8050783726364075
1.9696969696969697,1.918638278919954
1.9090909090909092,1.855807735664316
1.8484848484848486,1.72678883619627
1.7878787878787876,0.7001541001674979
1.727272727272727,1.6844217699433615
1.6666666666666665,1.6597414279084546
1.606060606060606,1.632109840112429
1.5454545454545454,0.5896262635279441
1.4848484848484849,1.5253195043925718
1.4242424242424243,1.3878414392274647
1.3636363636363633,1.3442056799044457
1.3030303030303028,1.227425427972255
1.2424242424242422,1.1549311198754255
1.1818181818181817,1.1757367848675504
1.121212121212121,1.0111247688188354
1.0606060606060606,0.3930041576038466
1.0,0.388680745974047
0.9393939393939394,0.35004889631854086
0.8787878787878789,0.9015746299449909
0.8181818181818183,0.7533316117338918
0.7575757575757578,0.7947218382646913
0.6969696969696972,0.7061394835469067
0.6363636363636367,0.5440848217133534
0.5757575757575752,0.529542878813468
0.5151515151515147,0.5376307808720522
0.45454545454545414,0.15073014763267448
0.3939393939393936,0.3938429736757475
0.33333333333333304,0.15092954755887547
0.2727272727272725,0.09097174337697753
0.21212121212121193,0.21859020723149242
0.15151515151515138,0.053579323359325956
0.09090909090909083,0.034332242022725404
0.030303030303030276,0.018056816799997873
-0.030303030303030276,-0.046870124630394125
-0.09090909090909083,-0.11916273719332225
-0.15151515151515138,-0.07376448556559807
-0.21212121212121193,-0.12412090393443988
-0.2727272727272725,-0.2561225706729997
-0.3333333333333339,-0.174449592800135
-0.3939393939393945,-0.17734889242561408
-0.45454545454545503,-0.44976202797510695
-0.5151515151515156,-0.5406345017512352
-0.5757575757575761,-0.5336819853171174
-0.6363636363636367,-0.28178606640114917
-0.6969696969696972,-0.7208049789365019
-0.7575757575757578,-0.7745016757677271
-0.8181818181818183,-0.8166343090712326
-0.8787878787878789,-0.8088840320118779
-0.9393939393939394,-0.3981802473352802
-1.0,-0.4251111957867846
