Percept,Confidence,RT,Stimulus,Disambiguation,overlap_index,overlap_timing,block_id,session_id,part_index,ID
1,1,NaN,-1,1,1,0.0117535178933213,1,1,1,1
1,1,NaN,-1,1,2,1.51032704929178,1,1,1,1
1,1,0.764588683320762,1,1,3,3.00890058069024,1,1,1,1
1,1,NaN,1,1,4,4.5074741120887,1,1,1,1
1,1,NaN,1,1,5,6.00604764348716,1,1,1,1
1,1,NaN,1,1,6,7.50462117488562,1,1,1,1
1,1,NaN,1,1,7,9.00319470628408,1,1,1,1
1,1,NaN,-1,1,8,10.5017682376825,1,1,1,1
1,1,NaN,-1,1,9,12.000341769081,1,1,1,1
1,1,NaN,-1,1,10,13.4989153004795,1,1,1,1
1,1,NaN,-1,1,11,14.9974888318779,1,1,1,1
1,1,NaN,-1,1,12,16.4960623632764,1,1,1,1
1,1,NaN,1,1,13,17.9946358946748,1,1,1,1
1,1,NaN,1,1,14,19.4932094260733,1,1,1,1
1,1,NaN,1,1,15,20.9917829574718,1,1,1,1
1,1,NaN,1,1,16,22.4903564888702,1,1,1,1
1,1,NaN,-1,1,17,23.9889300202687,1,1,1,1
1,1,NaN,-1,1,18,25.4875035516671,1,1,1,1
1,1,NaN,-1,1,19,26.9860770830656,1,1,1,1
1,1,NaN,1,1,20,28.4846506144641,1,1,1,1
1,1,NaN,1,1,21,29.9832241458625,1,1,1,1
1,1,NaN,1,1,22,31.481797677261,1,1,1,1
1,1,NaN,1,1,23,32.9803712086594,1,1,1,1
1,1,NaN,1,1,24,34.4789447400579,1,1,1,1
1,1,NaN,1,1,25,35.9775182714564,1,1,1,1
1,1,NaN,1,1,26,37.4760918028548,1,1,1,1
1,1,NaN,1,1,27,38.9746653342533,1,1,1,1
1,1,NaN,1,1,28,40.4732388656518,1,1,1,1
1,1,NaN,1,1,29,41.9718123970502,1,1,1,1
1,1,NaN,1,1,30,43.4703859284487,1,1,1,1
1,1,NaN,1,1,31,44.9689594598471,1,1,1,1
1,1,NaN,1,1,32,46.4675329912456,1,1,1,1
1,1,NaN,1,1,33,47.9661065226441,1,1,1,1
1,1,NaN,1,1,34,49.4646800540425,1,1,1,1
-1,1,1.37131711003505,-1,1,35,50.963253585441,1,1,1,1
1,1,1.20190063467978,1,1,36,52.4618271168394,1,1,1,1
1,1,NaN,1,1,37,53.9604006482379,1,1,1,1
1,1,NaN,1,1,38,55.4589741796364,1,1,1,1
1,1,NaN,1,1,39,56.9575477110348,1,1,1,1
1,1,NaN,1,1,40,58.4561212424333,1,1,1,1
1,1,NaN,-1,1,41,59.9546947738317,1,1,1,1
1,1,NaN,1,1,42,61.4532683052302,1,1,1,1
1,1,NaN,1,1,43,62.9518418366287,1,1,1,1
1,1,NaN,1,1,44,64.4504153680271,1,1,1,1
1,1,NaN,1,1,45,65.9489888994256,1,1,1,1
1,1,NaN,1,1,46,67.447562430824,1,1,1,1
1,1,NaN,1,1,47,68.9461359622225,1,1,1,1
1,1,NaN,1,1,48,70.444709493621,1,1,1,1
1,1,NaN,1,1,49,71.9432830250194,1,1,1,1
1,1,NaN,1,1,50,73.4418565564179,1,1,1,1
1,1,NaN,1,1,51,74.9404300878164,1,1,1,1
1,1,NaN,1,1,52,76.4390036192148,1,1,1,1
1,1,NaN,1,1,53,77.9375771506133,1,1,1,1
1,1,NaN,1,1,54,79.4361506820117,1,1,1,1
1,1,NaN,1,1,55,80.9347242134102,1,1,1,1
-1,1,1.03239894661625,-1,1,56,82.4332977448087,1,1,1,1
-1,1,NaN,-1,1,57,83.9318712762071,1,1,1,1
-1,1,NaN,-1,1,58,85.4304448076056,1,1,1,1
-1,1,NaN,-1,1,59,86.929018339004,1,1,1,1
-1,1,NaN,-1,1,60,88.4275918704025,1,1,1,1
-1,1,NaN,-1,1,61,89.9261654018009,1,1,1,1
-1,1,NaN,-1,1,62,91.4247389331994,1,1,1,1
-1,1,NaN,-1,1,63,92.9233124645979,1,1,1,1
-1,1,NaN,1,1,64,94.4218859959963,1,1,1,1
-1,1,NaN,1,1,65,95.9204595273948,1,1,1,1
-1,1,NaN,1,1,66,97.4190330587932,1,1,1,1
-1,1,NaN,-1,1,67,98.9176065901917,1,1,1,1
-1,1,NaN,-1,1,68,100.41618012159,1,1,1,1
1,1,NaN,1,1,69,101.914753652989,1,1,1,1
-1,1,0.234190438840386,-1,1,70,103.413327184387,1,1,1,1
-1,1,NaN,-1,1,71,104.911900715786,1,1,1,1
-1,1,NaN,-1,1,72,106.410474247184,1,1,1,1
-1,1,NaN,-1,1,73,107.909047778582,1,1,1,1
-1,1,NaN,-1,1,74,109.407621309981,1,1,1,1
-1,1,NaN,-1,1,75,110.906194841379,1,1,1,1
-1,1,NaN,-1,1,76,112.404768372778,1,1,1,1
-1,1,NaN,-1,1,77,113.903341904176,1,1,1,1
-1,1,NaN,-1,1,78,115.401915435575,1,1,1,1
-1,1,NaN,-1,1,79,116.900488966973,1,1,1,1
1,1,0.855496313242355,1,1,80,118.399062498372,1,1,1,1
1,1,1.36185512491558,-1,1,1,0.0117535178933213,2,1,1,1
1,1,NaN,-1,1,2,1.51032704929178,2,1,1,1
1,1,NaN,-1,1,3,3.00890058069024,2,1,1,1
1,1,NaN,1,1,4,4.5074741120887,2,1,1,1
1,1,NaN,1,1,5,6.00604764348716,2,1,1,1
1,1,NaN,-1,1,6,7.50462117488562,2,1,1,1
1,1,NaN,-1,1,7,9.00319470628408,2,1,1,1
1,1,NaN,-1,1,8,10.5017682376825,2,1,1,1
1,1,NaN,-1,1,9,12.000341769081,2,1,1,1
1,1,NaN,-1,1,10,13.4989153004795,2,1,1,1
1,1,NaN,-1,1,11,14.9974888318779,2,1,1,1
1,1,NaN,-1,1,12,16.4960623632764,2,1,1,1
1,1,NaN,-1,1,13,17.9946358946748,2,1,1,1
1,1,NaN,-1,1,14,19.4932094260733,2,1,1,1
1,1,NaN,1,1,15,20.9917829574718,2,1,1,1
1,1,NaN,1,1,16,22.4903564888702,2,1,1,1
1,1,NaN,1,1,17,23.9889300202687,2,1,1,1
1,1,NaN,1,1,18,25.4875035516671,2,1,1,1
1,1,NaN,1,1,19,26.9860770830656,2,1,1,1
1,1,NaN,1,1,20,28.4846506144641,2,1,1,1
-1,1,0.980943308560217,-1,1,21,29.9832241458625,2,1,1,1
1,1,0.728991789315451,1,1,22,31.481797677261,2,1,1,1
1,1,NaN,1,1,23,32.9803712086594,2,1,1,1
1,1,NaN,1,1,24,34.4789447400579,2,1,1,1
-1,1,0.596579230231526,-1,1,25,35.9775182714564,2,1,1,1
-1,1,NaN,-1,1,26,37.4760918028548,2,1,1,1
-1,1,NaN,-1,1,27,38.9746653342533,2,1,1,1
1,1,0.605319945961924,1,1,28,40.4732388656518,2,1,1,1
-1,1,0.529785982423093,-1,1,29,41.9718123970502,2,1,1,1
-1,1,NaN,-1,1,30,43.4703859284487,2,1,1,1
-1,1,NaN,-1,1,31,44.9689594598471,2,1,1,1
-1,1,NaN,-1,1,32,46.4675329912456,2,1,1,1
1,1,0.557153436842441,1,1,33,47.9661065226441,2,1,1,1
-1,1,0.587626225497999,-1,1,34,49.4646800540425,2,1,1,1
-1,1,NaN,-1,1,35,50.963253585441,2,1,1,1
-1,1,NaN,-1,1,36,52.4618271168394,2,1,1,1
-1,1,NaN,-1,1,37,53.9604006482379,2,1,1,1
-1,1,NaN,-1,1,38,55.4589741796364,2,1,1,1
-1,1,NaN,-1,1,39,56.9575477110348,2,1,1,1
-1,1,NaN,-1,1,40,58.4561212424333,2,1,1,1
-1,1,NaN,-1,1,41,59.9546947738317,2,1,1,1
-1,1,NaN,-1,1,42,61.4532683052302,2,1,1,1
-1,1,NaN,-1,1,43,62.9518418366287,2,1,1,1
-1,1,NaN,-1,1,44,64.4504153680271,2,1,1,1
-1,1,NaN,-1,1,45,65.9489888994256,2,1,1,1
-1,1,NaN,-1,1,46,67.447562430824,2,1,1,1
-1,1,NaN,-1,1,47,68.9461359622225,2,1,1,1
-1,1,NaN,-1,1,48,70.444709493621,2,1,1,1
-1,1,NaN,-1,1,49,71.9432830250194,2,1,1,1
-1,1,NaN,-1,1,50,73.4418565564179,2,1,1,1
-1,1,NaN,-1,1,51,74.9404300878164,2,1,1,1
1,1,0.863306711642579,1,1,52,76.4390036192148,2,1,1,1
1,1,NaN,1,1,53,77.9375771506133,2,1,1,1
1,1,NaN,1,1,54,79.4361506820117,2,1,1,1
-1,1,0.66031751515149,-1,1,55,80.9347242134102,2,1,1,1
-1,1,NaN,-1,1,56,82.4332977448087,2,1,1,1
-1,1,NaN,-1,1,57,83.9318712762071,2,1,1,1
1,1,0.680789763629832,1,1,58,85.4304448076056,2,1,1,1
1,1,NaN,1,1,59,86.929018339004,2,1,1,1
1,1,NaN,1,1,60,88.4275918704025,2,1,1,1
1,1,NaN,1,1,61,89.9261654018009,2,1,1,1
1,1,NaN,1,1,62,91.4247389331994,2,1,1,1
1,1,NaN,1,1,63,92.9233124645979,2,1,1,1
1,1,NaN,1,1,64,94.4218859959963,2,1,1,1
1,1,NaN,1,1,65,95.9204595273948,2,1,1,1
1,1,NaN,1,1,66,97.4190330587932,2,1,1,1
-1,1,0.965689020881953,-1,1,67,98.9176065901917,2,1,1,1
-1,1,NaN,-1,1,68,100.41618012159,2,1,1,1
1,1,0.802950060718032,1,1,69,101.914753652989,2,1,1,1
1,1,NaN,1,1,70,103.413327184387,2,1,1,1
1,1,NaN,1,1,71,104.911900715786,2,1,1,1
-1,1,0.870457015476021,-1,1,72,106.410474247184,2,1,1,1
-1,1,NaN,-1,1,73,107.909047778582,2,1,1,1
-1,1,NaN,-1,1,74,109.407621309981,2,1,1,1
-1,1,NaN,-1,1,75,110.906194841379,2,1,1,1
-1,1,NaN,-1,1,76,112.404768372778,2,1,1,1
-1,1,NaN,-1,1,77,113.903341904176,2,1,1,1
-1,1,NaN,-1,1,78,115.401915435575,2,1,1,1
-1,1,NaN,-1,1,79,116.900488966973,2,1,1,1
-1,1,NaN,-1,1,80,118.399062498372,2,1,1,1
1,1,1.2090237947332,1,1,1,0.0117535178933213,3,1,1,1
-1,1,0.839518190411191,-1,1,2,1.51032704929178,3,1,1,1
-1,1,NaN,-1,1,3,3.00890058069024,3,1,1,1
-1,1,NaN,-1,1,4,4.5074741120887,3,1,1,1
-1,1,NaN,-1,1,5,6.00604764348716,3,1,1,1
1,1,0.749208399726077,1,1,6,7.50462117488562,3,1,1,1
1,1,NaN,1,1,7,9.00319470628408,3,1,1,1
1,1,NaN,1,1,8,10.5017682376825,3,1,1,1
-1,1,0.746169507083705,-1,1,9,12.000341769081,3,1,1,1
-1,1,NaN,-1,1,10,13.4989153004795,3,1,1,1
-1,1,NaN,-1,1,11,14.9974888318779,3,1,1,1
-1,1,NaN,-1,1,12,16.4960623632764,3,1,1,1
-1,1,NaN,-1,1,13,17.9946358946748,3,1,1,1
-1,1,NaN,-1,1,14,19.4932094260733,3,1,1,1
-1,1,NaN,-1,1,15,20.9917829574718,3,1,1,1
-1,1,NaN,-1,1,16,22.4903564888702,3,1,1,1
-1,1,NaN,-1,1,17,23.9889300202687,3,1,1,1
-1,1,NaN,-1,1,18,25.4875035516671,3,1,1,1
-1,1,NaN,-1,1,19,26.9860770830656,3,1,1,1
-1,1,NaN,-1,1,20,28.4846506144641,3,1,1,1
-1,1,NaN,-1,1,21,29.9832241458625,3,1,1,1
-1,1,NaN,-1,1,22,31.481797677261,3,1,1,1
-1,1,NaN,-1,1,23,32.9803712086594,3,1,1,1
-1,1,NaN,-1,1,24,34.4789447400579,3,1,1,1
-1,1,NaN,-1,1,25,35.9775182714564,3,1,1,1
-1,1,NaN,-1,1,26,37.4760918028548,3,1,1,1
-1,1,NaN,-1,1,27,38.9746653342533,3,1,1,1
-1,1,NaN,-1,1,28,40.4732388656518,3,1,1,1
-1,1,NaN,-1,1,29,41.9718123970502,3,1,1,1
-1,1,NaN,-1,1,30,43.4703859284487,3,1,1,1
-1,1,NaN,-1,1,31,44.9689594598471,3,1,1,1
-1,1,NaN,-1,1,32,46.4675329912456,3,1,1,1
-1,1,NaN,-1,1,33,47.9661065226441,3,1,1,1
-1,1,NaN,-1,1,34,49.4646800540425,3,1,1,1
-1,1,NaN,-1,1,35,50.963253585441,3,1,1,1
-1,1,NaN,-1,1,36,52.4618271168394,3,1,1,1
-1,1,NaN,-1,1,37,53.9604006482379,3,1,1,1
-1,1,NaN,-1,1,38,55.4589741796364,3,1,1,1
-1,1,NaN,-1,1,39,56.9575477110348,3,1,1,1
-1,1,NaN,-1,1,40,58.4561212424333,3,1,1,1
-1,1,NaN,-1,1,41,59.9546947738317,3,1,1,1
-1,1,NaN,-1,1,42,61.4532683052302,3,1,1,1
-1,1,NaN,-1,1,43,62.9518418366287,3,1,1,1
-1,1,NaN,-1,1,44,64.4504153680271,3,1,1,1
-1,1,NaN,-1,1,45,65.9489888994256,3,1,1,1
1,1,0.787116839939031,1,1,46,67.447562430824,3,1,1,1
1,1,NaN,1,1,47,68.9461359622225,3,1,1,1
-1,1,0.953666738654533,-1,1,48,70.444709493621,3,1,1,1
-1,1,NaN,-1,1,49,71.9432830250194,3,1,1,1
-1,1,NaN,-1,1,50,73.4418565564179,3,1,1,1
-1,1,NaN,-1,1,51,74.9404300878164,3,1,1,1
-1,1,NaN,-1,1,52,76.4390036192148,3,1,1,1
-1,1,NaN,-1,1,53,77.9375771506133,3,1,1,1
-1,1,NaN,-1,1,54,79.4361506820117,3,1,1,1
-1,1,NaN,-1,1,55,80.9347242134102,3,1,1,1
-1,1,NaN,-1,1,56,82.4332977448087,3,1,1,1
-1,1,NaN,-1,1,57,83.9318712762071,3,1,1,1
-1,1,NaN,-1,1,58,85.4304448076056,3,1,1,1
-1,1,NaN,-1,1,59,86.929018339004,3,1,1,1
1,1,0.847396380779145,1,1,60,88.4275918704025,3,1,1,1
1,1,NaN,1,1,61,89.9261654018009,3,1,1,1
-1,1,0.872874571189712,-1,1,62,91.4247389331994,3,1,1,1
-1,1,NaN,-1,1,63,92.9233124645979,3,1,1,1
-1,1,NaN,-1,1,64,94.4218859959963,3,1,1,1
-1,1,NaN,-1,1,65,95.9204595273948,3,1,1,1
-1,1,NaN,-1,1,66,97.4190330587932,3,1,1,1
-1,1,NaN,-1,1,67,98.9176065901917,3,1,1,1
-1,1,NaN,-1,1,68,100.41618012159,3,1,1,1
1,1,0.661946414533233,1,1,69,101.914753652989,3,1,1,1
1,1,NaN,1,1,70,103.413327184387,3,1,1,1
1,1,NaN,1,1,71,104.911900715786,3,1,1,1
1,1,NaN,1,1,72,106.410474247184,3,1,1,1
1,1,NaN,1,1,73,107.909047778582,3,1,1,1
-1,1,1.02541960831756,-1,1,74,109.407621309981,3,1,1,1
-1,1,NaN,-1,1,75,110.906194841379,3,1,1,1
-1,1,NaN,-1,1,76,112.404768372778,3,1,1,1
-1,1,NaN,-1,1,77,113.903341904176,3,1,1,1
-1,1,NaN,-1,1,78,115.401915435575,3,1,1,1
-1,1,NaN,-1,1,79,116.900488966973,3,1,1,1
-1,1,NaN,-1,1,80,118.399062498372,3,1,1,1
1,1,0.962023119514033,-1,1,1,0.0117535178933213,4,1,1,1
1,1,NaN,-1,1,2,1.51032704929178,4,1,1,1
1,1,NaN,-1,1,3,3.00890058069024,4,1,1,1
1,1,NaN,-1,1,4,4.5074741120887,4,1,1,1
1,1,NaN,-1,1,5,6.00604764348716,4,1,1,1
1,1,NaN,-1,1,6,7.50462117488562,4,1,1,1
1,1,NaN,1,1,7,9.00319470628408,4,1,1,1
1,1,NaN,1,1,8,10.5017682376825,4,1,1,1
1,1,NaN,1,1,9,12.000341769081,4,1,1,1
1,1,NaN,1,1,10,13.4989153004795,4,1,1,1
-1,1,0.689314679263608,-1,1,11,14.9974888318779,4,1,1,1
-1,1,NaN,-1,1,12,16.4960623632764,4,1,1,1
-1,1,NaN,-1,1,13,17.9946358946748,4,1,1,1
-1,1,NaN,-1,1,14,19.4932094260733,4,1,1,1
1,1,0.610649993237278,1,1,15,20.9917829574718,4,1,1,1
1,1,NaN,1,1,16,22.4903564888702,4,1,1,1
1,1,NaN,1,1,17,23.9889300202687,4,1,1,1
1,1,NaN,1,1,18,25.4875035516671,4,1,1,1
1,1,NaN,1,1,19,26.9860770830656,4,1,1,1
1,1,NaN,-1,1,20,28.4846506144641,4,1,1,1
1,1,NaN,1,1,21,29.9832241458625,4,1,1,1
1,1,NaN,1,1,22,31.481797677261,4,1,1,1
-1,1,0.759504010787282,-1,1,23,32.9803712086594,4,1,1,1
1,1,0.742684969597732,1,1,24,34.4789447400579,4,1,1,1
1,1,NaN,1,1,25,35.9775182714564,4,1,1,1
1,1,NaN,1,1,26,37.4760918028548,4,1,1,1
1,1,NaN,1,1,27,38.9746653342533,4,1,1,1
1,1,NaN,1,1,28,40.4732388656518,4,1,1,1
1,1,NaN,1,1,29,41.9718123970502,4,1,1,1
1,1,NaN,1,1,30,43.4703859284487,4,1,1,1
1,1,NaN,1,1,31,44.9689594598471,4,1,1,1
1,1,NaN,1,1,32,46.4675329912456,4,1,1,1
1,1,NaN,1,1,33,47.9661065226441,4,1,1,1
1,1,NaN,1,1,34,49.4646800540425,4,1,1,1
1,1,NaN,1,1,35,50.963253585441,4,1,1,1
1,1,NaN,1,1,36,52.4618271168394,4,1,1,1
1,1,NaN,1,1,37,53.9604006482379,4,1,1,1
1,1,NaN,1,1,38,55.4589741796364,4,1,1,1
1,1,NaN,1,1,39,56.9575477110348,4,1,1,1
1,1,NaN,1,1,40,58.4561212424333,4,1,1,1
1,1,NaN,1,1,41,59.9546947738317,4,1,1,1
1,1,NaN,1,1,42,61.4532683052302,4,1,1,1
1,1,NaN,1,1,43,62.9518418366287,4,1,1,1
1,1,NaN,1,1,44,64.4504153680271,4,1,1,1
1,1,NaN,1,1,45,65.9489888994256,4,1,1,1
1,1,NaN,1,1,46,67.447562430824,4,1,1,1
1,1,NaN,1,1,47,68.9461359622225,4,1,1,1
1,1,NaN,1,1,48,70.444709493621,4,1,1,1
1,1,NaN,1,1,49,71.9432830250194,4,1,1,1
1,1,NaN,1,1,50,73.4418565564179,4,1,1,1
-1,1,0.78604175553302,-1,1,51,74.9404300878164,4,1,1,1
1,1,0.745681863567441,1,1,52,76.4390036192148,4,1,1,1
1,1,NaN,1,1,53,77.9375771506133,4,1,1,1
1,1,NaN,1,1,54,79.4361506820117,4,1,1,1
1,1,NaN,1,1,55,80.9347242134102,4,1,1,1
1,1,NaN,1,1,56,82.4332977448087,4,1,1,1
1,1,NaN,1,1,57,83.9318712762071,4,1,1,1
1,1,NaN,1,1,58,85.4304448076056,4,1,1,1
1,1,NaN,1,1,59,86.929018339004,4,1,1,1
-1,1,0.812074841278871,-1,1,60,88.4275918704025,4,1,1,1
-1,1,NaN,-1,1,61,89.9261654018009,4,1,1,1
-1,1,NaN,-1,1,62,91.4247389331994,4,1,1,1
-1,1,NaN,-1,1,63,92.9233124645979,4,1,1,1
1,1,0.945360999277156,1,1,64,94.4218859959963,4,1,1,1
1,1,NaN,-1,1,65,95.9204595273948,4,1,1,1
1,1,NaN,-1,1,66,97.4190330587932,4,1,1,1
1,1,NaN,-1,1,67,98.9176065901917,4,1,1,1
1,1,NaN,-1,1,68,100.41618012159,4,1,1,1
1,1,NaN,-1,1,69,101.914753652989,4,1,1,1
1,1,NaN,-1,1,70,103.413327184387,4,1,1,1
1,1,NaN,-1,1,71,104.911900715786,4,1,1,1
1,1,NaN,1,1,72,106.410474247184,4,1,1,1
1,1,NaN,1,1,73,107.909047778582,4,1,1,1
1,1,NaN,1,1,74,109.407621309981,4,1,1,1
1,1,NaN,1,1,75,110.906194841379,4,1,1,1
1,1,NaN,1,1,76,112.404768372778,4,1,1,1
1,1,NaN,1,1,77,113.903341904176,4,1,1,1
1,1,NaN,1,1,78,115.401915435575,4,1,1,1
1,1,NaN,1,1,79,116.900488966973,4,1,1,1
1,1,NaN,1,1,80,118.399062498372,4,1,1,1
1,1,1.12669023632681,1,1,1,0.0117535178933213,5,1,1,1
1,1,NaN,1,1,2,1.51032704929178,5,1,1,1
1,1,NaN,1,1,3,3.00890058069024,5,1,1,1
1,1,NaN,1,1,4,4.5074741120887,5,1,1,1
1,1,NaN,1,1,5,6.00604764348716,5,1,1,1
1,1,NaN,1,1,6,7.50462117488562,5,1,1,1
1,1,NaN,1,1,7,9.00319470628408,5,1,1,1
1,1,NaN,1,1,8,10.5017682376825,5,1,1,1
1,1,NaN,1,1,9,12.000341769081,5,1,1,1
1,1,NaN,1,1,10,13.4989153004795,5,1,1,1
1,1,NaN,1,1,11,14.9974888318779,5,1,1,1
1,1,NaN,1,1,12,16.4960623632764,5,1,1,1
1,1,NaN,1,1,13,17.9946358946748,5,1,1,1
1,1,NaN,1,1,14,19.4932094260733,5,1,1,1
1,1,NaN,1,1,15,20.9917829574718,5,1,1,1
-1,1,0.735117110049732,-1,1,16,22.4903564888702,5,1,1,1
-1,1,NaN,-1,1,17,23.9889300202687,5,1,1,1
-1,1,NaN,-1,1,18,25.4875035516671,5,1,1,1
1,1,0.732067413896331,1,1,19,26.9860770830656,5,1,1,1
1,1,NaN,1,1,20,28.4846506144641,5,1,1,1
-1,1,0.710853909505676,-1,1,21,29.9832241458625,5,1,1,1
-1,1,NaN,-1,1,22,31.481797677261,5,1,1,1
-1,1,NaN,-1,1,23,32.9803712086594,5,1,1,1
-1,1,NaN,-1,1,24,34.4789447400579,5,1,1,1
-1,1,NaN,-1,1,25,35.9775182714564,5,1,1,1
-1,1,NaN,-1,1,26,37.4760918028548,5,1,1,1
-1,1,NaN,-1,1,27,38.9746653342533,5,1,1,1
-1,1,NaN,-1,1,28,40.4732388656518,5,1,1,1
-1,1,NaN,-1,1,29,41.9718123970502,5,1,1,1
-1,1,NaN,-1,1,30,43.4703859284487,5,1,1,1
1,1,0.578739662367774,1,1,31,44.9689594598471,5,1,1,1
1,1,NaN,1,1,32,46.4675329912456,5,1,1,1
1,1,NaN,1,1,33,47.9661065226441,5,1,1,1
1,1,NaN,1,1,34,49.4646800540425,5,1,1,1
-1,1,0.74738517215539,-1,1,35,50.963253585441,5,1,1,1
-1,1,NaN,1,1,36,52.4618271168394,5,1,1,1
-1,1,NaN,1,1,37,53.9604006482379,5,1,1,1
-1,1,NaN,1,1,38,55.4589741796364,5,1,1,1
-1,1,NaN,1,1,39,56.9575477110348,5,1,1,1
-1,1,NaN,1,1,40,58.4561212424333,5,1,1,1
-1,1,NaN,1,1,41,59.9546947738317,5,1,1,1
-1,1,NaN,1,1,42,61.4532683052302,5,1,1,1
-1,1,NaN,-1,1,43,62.9518418366287,5,1,1,1
-1,1,NaN,-1,1,44,64.4504153680271,5,1,1,1
-1,1,NaN,-1,1,45,65.9489888994256,5,1,1,1
-1,1,NaN,-1,1,46,67.447562430824,5,1,1,1
-1,1,NaN,-1,1,47,68.9461359622225,5,1,1,1
-1,1,NaN,-1,1,48,70.444709493621,5,1,1,1
-1,1,NaN,-1,1,49,71.9432830250194,5,1,1,1
-1,1,NaN,-1,1,50,73.4418565564179,5,1,1,1
-1,1,NaN,-1,1,51,74.9404300878164,5,1,1,1
-1,1,NaN,-1,1,52,76.4390036192148,5,1,1,1
-1,1,NaN,-1,1,53,77.9375771506133,5,1,1,1
-1,1,NaN,-1,1,54,79.4361506820117,5,1,1,1
-1,1,NaN,1,1,55,80.9347242134102,5,1,1,1
1,1,1.2082763267647,1,1,56,82.4332977448087,5,1,1,1
1,1,NaN,1,1,57,83.9318712762071,5,1,1,1
1,1,NaN,1,1,58,85.4304448076056,5,1,1,1
1,1,NaN,1,1,59,86.929018339004,5,1,1,1
1,1,NaN,1,1,60,88.4275918704025,5,1,1,1
1,1,NaN,1,1,61,89.9261654018009,5,1,1,1
1,1,NaN,1,1,62,91.4247389331994,5,1,1,1
1,1,NaN,1,1,63,92.9233124645979,5,1,1,1
1,1,NaN,1,1,64,94.4218859959963,5,1,1,1
1,1,NaN,1,1,65,95.9204595273948,5,1,1,1
1,1,NaN,1,1,66,97.4190330587932,5,1,1,1
1,1,NaN,1,1,67,98.9176065901917,5,1,1,1
1,1,NaN,-1,1,68,100.41618012159,5,1,1,1
1,1,NaN,-1,1,69,101.914753652989,5,1,1,1
1,1,NaN,1,1,70,103.413327184387,5,1,1,1
1,1,NaN,1,1,71,104.911900715786,5,1,1,1
1,1,NaN,1,1,72,106.410474247184,5,1,1,1
1,1,NaN,1,1,73,107.909047778582,5,1,1,1
1,1,NaN,1,1,74,109.407621309981,5,1,1,1
-1,1,0.78527038481954,-1,1,75,110.906194841379,5,1,1,1
-1,1,NaN,-1,1,76,112.404768372778,5,1,1,1
-1,1,NaN,-1,1,77,113.903341904176,5,1,1,1
-1,1,NaN,-1,1,78,115.401915435575,5,1,1,1
-1,1,NaN,-1,1,79,116.900488966973,5,1,1,1
-1,1,NaN,-1,1,80,118.399062498372,5,1,1,1
1,1,1.06768245239704,0.5,0,1,0.0117525239702991,1,2,1,1
1,1,NaN,0.5,0,2,1.51019933018343,1,2,1,1
1,1,NaN,0.5,0,3,3.00864613639656,1,2,1,1
1,1,NaN,0.5,0,4,4.5070929426097,1,2,1,1
1,1,NaN,0.5,0,5,6.00553974882283,1,2,1,1
1,1,NaN,0.5,0,6,7.50398655503596,1,2,1,1
1,1,NaN,0.5,0,7,9.00243336124909,1,2,1,1
1,1,NaN,0.5,0,8,10.5008801674622,1,2,1,1
1,1,NaN,0.5,0,9,11.9993269736754,1,2,1,1
1,1,NaN,0.5,0,10,13.4977737798885,1,2,1,1
1,1,NaN,0.5,0,11,14.9962205861016,1,2,1,1
1,1,NaN,0.5,0,12,16.4946673923148,1,2,1,1
1,1,NaN,0.5,0,13,17.9931141985279,1,2,1,1
1,1,NaN,0.5,0,14,19.491561004741,1,2,1,1
1,1,NaN,0.5,0,15,20.9900078109542,1,2,1,1
1,1,NaN,0.5,0,16,22.4884546171673,1,2,1,1
1,1,NaN,0.5,0,17,23.9869014233804,1,2,1,1
1,1,NaN,0.5,0,18,25.4853482295936,1,2,1,1
1,1,NaN,0.5,0,19,26.9837950358067,1,2,1,1
1,1,NaN,0.5,0,20,28.4822418420198,1,2,1,1
1,1,NaN,0.5,0,21,29.980688648233,1,2,1,1
1,1,NaN,0.5,0,22,31.4791354544461,1,2,1,1
-1,1,NaN,0.5,0,23,32.9775822606592,1,2,1,1
-1,1,0.00455702360658705,0.5,0,24,34.4760290668723,1,2,1,1
-1,1,NaN,0.5,0,25,35.9744758730855,1,2,1,1
-1,1,NaN,0.5,0,26,37.4729226792986,1,2,1,1
-1,1,NaN,0.5,0,27,38.9713694855118,1,2,1,1
-1,1,NaN,0.5,0,28,40.4698162917249,1,2,1,1
-1,1,NaN,0.5,0,29,41.968263097938,1,2,1,1
-1,1,NaN,0.5,0,30,43.4667099041511,1,2,1,1
-1,1,NaN,0.5,0,31,44.9651567103643,1,2,1,1
-1,1,NaN,0.5,0,32,46.4636035165774,1,2,1,1
-1,1,NaN,0.5,0,33,47.9620503227905,1,2,1,1
-1,1,NaN,0.5,0,34,49.4604971290037,1,2,1,1
-1,1,NaN,0.5,0,35,50.9589439352168,1,2,1,1
-1,1,NaN,0.5,0,36,52.4573907414299,1,2,1,1
-1,1,NaN,0.5,0,37,53.9558375476431,1,2,1,1
-1,1,NaN,0.5,0,38,55.4542843538562,1,2,1,1
-1,1,NaN,0.5,0,39,56.9527311600693,1,2,1,1
-1,1,NaN,0.5,0,40,58.4511779662825,1,2,1,1
-1,1,NaN,0.5,0,41,59.9496247724956,1,2,1,1
-1,1,NaN,0.5,0,42,61.4480715787087,1,2,1,1
-1,1,NaN,0.5,0,43,62.9465183849219,1,2,1,1
-1,1,NaN,0.5,0,44,64.444965191135,1,2,1,1
