Stimulus_ext,Bias_ext,PC_ext,Stimulus_int,Bias_int,PC_int,AA,AB,BA,BB,ID
4.203171001197452,0.4453296001553815,1.4931424884060005,0.6149002982548495,0.432976026639071,3.60128771805935,-0.03559674271610202,-3.3532467169606504,-4.4007904394100334,-0.012343507854805816,1
3.3418984552124638,-0.2832603189545164,2.8585116543128035,3.224289183381363,-0.07865673720223473,2.1309932921651162,-1.1317587696853102e-07,-15.994322849927688,-30.04881264440033,-8.881784197001647e-14,6
4.530876974388613,-0.13294861365971178,1.3506710934095323,1.5407460582070818,0.3389129700626441,3.1387058662410277,-0.013393932786486701,-4.319642943198902,-3.490044798640891,-0.03097429455660433,13
5.366823609512681,0.14392614672304163,2.634978335874727,0.313853166863885,0.3267409529517588,2.489625840502526,-0.008001190654467156,-4.832162844436385,-2.337647832695548,-0.10153947363061064,17
3.2610277979138145,-0.0022053458236073937,1.707514921231363,-0.20719480836096585,-1.6759417298087955,3.3667105415049297,-0.0006088689269919229,-7.404211959049571,-5.883565229637954,-0.0027887238429308552,19
4.015537563229422,0.11810615370232909,1.1935020068863855,1.123994902269692,0.6378894506367329,1.8928047676428097,-0.011553274516901073,-4.466557449913274,-2.705680914330748,-0.06916232125341991,20
2.675586903043895,-0.13897509657290746,1.1190308746867081,0.5509836173327527,0.01976895856000182,2.5887072252734686,-0.0009905042460111385,-6.9177916163434325,-5.648996858538042,-0.0035272605882151896,25
4.944900750681794,-0.41635688489899764,2.544873606792036,0.559250993675104,0.09509215650737766,2.521331675874492,-0.02774855128765212,-3.5984138392650773,-1.8543943089116177,-0.17025196843991033,26
5.29620950952134,0.08445682068530819,2.24852347846267,0.8436480689131083,0.22832273429418648,3.7350634595138907,-0.015543869363337027,-4.171850838797186,-3.153802231291788,-0.04362749138738642,27
4.4635878807520495,-0.08832743942209391,1.6291741763108412,-0.6967758629024803,0.5169156982087797,3.748503640557814,-0.0026982577617947023,-5.9164978131824695,-4.2047709811782905,-0.015036690111955391,28
3.9631579179246232,0.1046947149197145,1.981560884084654,-0.3895615647850663,0.19069965426713026,3.306851315863555,-0.008233472026522519,-4.803661390260495,-4.005669914530993,-0.018379966082308116,41
5.773926966018913,0.11073264900910743,2.4456676927474126,-0.5227205565451851,0.18299171384781066,1.5970551176604262,-0.00352969266386806,-5.6483088031054365,-1.2561808016224385,-0.3351083675200382,42
4.717861545465942,0.048773583998618614,2.35018126841843,-0.13611918017943664,0.7607013259782913,2.0587336646375065,-0.027857921883416403,-3.5945345299776714,-2.203911903156455,-0.11695025558686674,43
4.09307742391396,0.041032688580495115,2.0587660255068743,-0.8405743734533186,-0.3349702768035311,1.571403524544693,-0.005295386308654862,-5.243565870111699,-1.978469680337375,-0.1488256867899196,46
5.7439182465354115,-0.05334522756641391,1.6322468447631602,0.0196099437086805,-0.20673941571743146,2.5229458319624523,0.0,-36.788427986656565,-16.104682052082293,-1.0135040132259085e-07,51
3.19242380238707,0.0015438263977675204,1.2454210753480939,0.5950548467822747,-0.08870347053180486,1.9921845846475035,-0.01334096727101371,-4.32357879980632,-3.7293569571444354,-0.024301165166422667,53
6.1165622545871745,-0.1619868662708801,2.2293608411133703,1.069007293836465,0.3151046884915551,1.8312721328727741,-0.00640864356326305,-5.053310253540638,-2.502313876189778,-0.08544382479431405,58
7.030655285195557,-0.08635490818522584,2.4296827562149996,0.18690014037242222,0.18299129726453328,4.096676814348329,-0.002501694151138248,-5.992037702466621,-4.761933456581417,-0.008585817030898703,59
5.948389728132423,-0.30645183753445293,0.8878851607159192,0.07560502258797258,-1.0770840019387615,1.9474424862894615,-2.2268465984890026e-09,-19.922679231252886,-4.478947922972225,-0.011410192416013503,66
4.102541855469733,-0.3246435780345243,1.6126841393988187,-0.6095569175851084,-1.8470145341866988,2.1137087408825197,-0.02514626362451402,-3.6955927417878263,-3.0602617407338464,-0.048009664465084236,71
2.319760282094708,-0.19919490632651207,1.69097152352275,0.04446797447489872,-0.14839420238504786,1.7804993978457877,-0.0075881797899044305,-4.884955223921869,-6.442647038191169,-0.0015934553950811294,72
2.9689393747632646,0.26325738076665123,0.7609171259431878,-0.27247795178572864,0.08734785512911662,3.4132088918518644,-0.06474349607392839,-2.769519129307898,-3.0884034758911665,-0.04664585510631206,73
5.164533520564455,0.1282925591703602,2.1559353400942665,1.5596316317805352,-0.01371199313613459,1.8052245919758674,-0.0026244957925598738,-5.944178441310073,-4.56929565146527,-0.010419351306374103,74
1.433040343841541,0.10164119081098684,2.5270926871861192,1.163405350590376,0.06281769059246994,1.6829536876892994,-9.26358397376407e-08,-16.194589775379136,-5.762701873287465,-0.0031475575517375715,75
6.098784018585461,-0.07577545734760642,2.3033974021419246,-0.31719696654204677,-0.4015717790319678,3.230582384477428,-0.007584383314087819,-4.885453767709158,-4.040298402547276,-0.017748804344975756,76
3.9410900779356566,0.09471868557332769,1.6592893681814531,2.022861468554508,0.10450327241052997,2.096393755111287,0.0,-36.685498712219875,-14.711724573629391,-4.0811192659734163e-07,78
5.032954152839084,-0.26141852394065423,2.827165872355345,0.2979930216832147,0.04925381823095355,2.3046698499288008,-0.000887499004092685,-7.0275468754472,-4.8345416422249565,-0.007982103985186775,85
5.3603055941985565,0.008456227344706132,1.8540120996613063,0.03354187693171552,0.15104466268487104,0.13454076893711928,-0.0004621481750360931,-7.679856058305513,-0.0033618622497083614,-5.696940677760459,86
