Stimulus_ext,Bias_ext,PC_ext,Stimulus_int,Bias_int,PC_int,AA,AB,BA,BB,ID
9.503998919283328,1.8662039079528607,4.795973970009101,1.0329968983249356,-0.024745646286422052,3.9883173176965774,-0.037581062459493414,-3.2999866980351213,-3.5421258966704285,-0.029379083052140525,1
4.867009103997471,-0.5069792836159185,1.6204309967801058,-1.0108776474614392,0.10685308562205757,1.8599881179003261,-0.10410471529616408,-2.3139588323234106,-2.7291345389456563,-0.06750372245111656,2
5.616743663651367,-1.4616656536049453,1.9165726681042554,-3.7370422112376547,0.9929352190319447,5.114849012653333,-0.06680246392321436,-2.7392306125348367,-2.3635498153650634,-0.09881050614620294,3
5.484920654896515,-0.5445596499637836,1.6838407612695103,0.25379008671305264,0.1492275103235392,2.210657776554102,-0.043204484500906616,-3.1633354485435783,-4.865403836568976,-0.007738580224840213,5
7.63718499102377,-0.33257705318300673,1.067603813004735,-1.3232943707614642,0.4151866090576916,1.6422085318130277,-0.10288883762126362,-2.325109489631786,-1.4482166626698392,-0.26786503907366827,9
11.096018205850001,-1.7009810590774104,2.5363192841768805,0.23512452059427386,-0.06415105665715992,1.1457115481650295,-0.17043051707952903,-1.8534328677552336,-2.3508579066555244,-0.10013793207819649,10
13.701597723420893,6.26417654437098,4.468310203476606,-0.25192018082129125,-0.23903086949513322,2.736850659487322,-0.1475360812891207,-1.9865437653380498,-3.2396419698192904,-0.039966027075196524,11
7.7207284290690605,4.222558946941955,1.8582597416571738,-0.3017219902431047,-0.6646981680596546,2.6505399836507495,-0.3963089447476502,-1.1171800256306859,-2.9566784692932404,-0.053391622192932586,13
2.6239631285871026,-0.8120466234575597,1.3634413341198615,-1.2864318046752647,0.4457268540093253,1.5195587118721847,-0.4346111727095116,-1.0427511547753634,-1.649640372077762,-0.2133404931256341,14
5.398924590299494,-0.5825430708540967,2.7163753791156715,-0.6687808415788652,0.49577436823721355,1.9064344146219736,-0.24464076487472208,-1.5277923225923398,-2.2157701159342027,-0.11548884080141837,15
13.230069826796822,0.18420724655852308,4.272532676512488,-0.9195659666942952,-0.623244862213148,3.399575098621562,-0.03590378135513221,-3.3448108383329416,-2.974284209830274,-0.05243498411567666,16
4.95449809717617,-0.6643532325708281,1.3304375346756427,-0.017046226300083372,0.19428596091166703,1.6214470658975917,-0.27687230252651657,-1.419442975367468,-1.7494794880959927,-0.1909963765596384,17
3.363596155491079,-0.43931401341184906,0.8276932984107199,1.5239788241301013,-0.6460551551012875,0.8047116736073653,-0.0033363985762960902,-5.704531059788829,-4.528248980277013,-0.010858308423909316,18
3.935975631003135,-0.4418766447014582,2.5923370845612053,-1.709177455065449,0.44633329230567526,2.64312261903859,-0.17889621990448987,-1.8090643896976186,-1.8144793070340628,-0.1778388818372367,21
5.319346418739664,-0.2614754125081919,1.785658556947665,-4.6515785971636525,0.13301078305908146,1.64961273101837,-0.15174872842415787,-1.9604442902336916,-2.1360027395757277,-0.12570618248275614,22
6.062154428998071,0.31686136305775164,5.178359554744192,0.29424992815434153,0.0895122026111936,2.7868553922955246,-0.01964398618438441,-3.9397899486573995,-4.228751813641776,-0.014677759199221858,23
15.072370470158464,-7.461652154974428,2.5131972344535662,0.6080246461106884,0.3942217745217783,1.529721147969524,-0.10188793325543141,-2.33439321936344,-2.622003330893963,-0.07543194424540606,29
16.04689553254074,-4.111488705068522,1.7000031890806644,-0.8180351749966309,-0.2394133304136992,3.569231546172752,-0.04882031074798545,-3.043919696925155,-3.2094365779106067,-0.041217236666159444,30
4.552114892881566,-0.5554862064290649,-0.07030914608639054,0.4226897867749219,0.013174013089755271,0.18302276166664438,-0.1821924602340691,-1.7924052021347041,-3.3715746563996687,-0.03493884267657473,31
10.341206905014026,-2.969781475428349,1.4015802381688243,0.5944548668289528,0.19656584881002945,1.4385954511975627,-0.17446891639224074,-1.8319751540765352,-2.1538839984882587,-0.1233351072421863,32
