RT,block_id,session_id,part_index,ID
0.958041804639342,4,2,3,13
1.21077675923745,4,2,3,13
1.13436851714965,4,2,3,13
0.975674475890373,4,2,3,13
1.09322561756391,4,2,3,13
0.764705882352941,5,2,3,13
1.11764705882353,5,2,3,13
0.858823529411765,5,2,3,13
0.864705882352941,5,2,3,13
0.976470588235294,5,2,3,13
0.964705882352941,5,2,3,13
0.288235294117647,5,2,3,13
1.25294117647059,5,2,3,13
0.911764705882353,5,2,3,13
1.45294117647059,5,2,3,13
0.347058823529412,5,2,3,13
0.394117647058824,5,2,3,13
0.923529411764706,5,2,3,13
0.305882352941176,5,2,3,13
0.9,5,2,3,13
0.270588235294118,5,2,3,13
0.741176470588235,5,2,3,13
0.952941176470588,5,2,3,13
0.288235294117647,5,2,3,13
1.28823529411765,5,2,3,13
1.33980343879462,1,3,3,13
0.869696969042125,1,3,3,13
0.493611793240125,1,3,3,13
1.35743243141034,1,3,3,13
1.37506142402606,1,3,3,13
0.863820638170218,1,3,3,13
1.47495904884847,1,3,3,13
0.664025388525406,1,3,3,13
0.0278460266956244,2,3,3,13
0.558251432831094,2,3,3,13
0.664025388525406,2,3,3,13
1.04011056432741,2,3,3,13
0.452477477136781,2,3,3,13
1.43382473274512,2,3,3,13
0.8461916455545,2,3,3,13
0.564127763703,2,3,3,13
0.570004094574906,2,3,3,13
0.505364454983937,2,3,3,13
0.540622440215375,2,3,3,13
0.570004094574906,2,3,3,13
0.675778050269218,3,3,3,13
0.840315314682593,3,3,3,13
0.787428336835437,3,3,3,13
0.587633087190625,3,3,3,13
0.599385748934437,3,3,3,13
0.522993447599656,3,3,3,13
0.816809991194968,3,3,3,13
0.664025388525406,3,3,3,13
1.21640049048459,3,3,3,13
0.664025388525406,3,3,3,13
0.681654381141125,3,3,3,13
0.781552005963531,3,3,3,13
0.816809991194968,3,3,3,13
0.6581490576535,3,3,3,13
0.669901719397312,3,3,3,13
0.899078623401656,3,3,3,13
0.6581490576535,4,3,3,13
